ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2815451,A,Papaveraceae,,Fumaria,,"meyeri",,"","Steven",Unresolved,,L,WCSP (in review),942915,673024-1,"Bull. Soc. Imp. Naturalistes Moscou","29(1): 288","","1856"
kew-2815456,A,Papaveraceae,,Fumaria,,"microstachys",,"","Kralik ex Hausskn.",Accepted,,M,WCSP (in review),942920,673028-1,"Flora","56: 552","","1873"
kew-2815459,A,Papaveraceae,,Fumaria,,"mirabilis",,"","Pugsley",Accepted,,M,WCSP (in review),942923,673031-1,"J. Linn. Soc., Bot.","47: 432","","1927"
kew-2815462,A,Papaveraceae,,Fumaria,,"montana",,"","J.A.Schmidt",Accepted,,M,WCSP (in review),942926,673032-1,"Beitr. Fl. Cap Verd. Ins.","263","","1852"
kew-2815465,A,Papaveraceae,,Fumaria,,"munbyi",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),942929,673035-1,"Pugill. Pl. Afr. Bor. Hispan.","5","","1852"
kew-2815468,A,Papaveraceae,,Fumaria,,"muralis",,"","Sond. ex W.D.J.Koch",Accepted,,M,WCSP (in review),942932,673038-1,"Syn. Fl. Germ. Helv.","ed. 2: 1017","","1845"
kew-2815471,A,Papaveraceae,,Fumaria,,"muralis",subsp.,"boraei","(Jord.) Pugsley",Accepted,,L,WCSP (in review),942935,77073532-1,"J. Bot.","40: 180","","1902"
kew-2815484,A,Papaveraceae,,Fumaria,,"muralis",subsp.,"neglecta","Pugsley",Accepted,,L,WCSP (in review),942948,,"J. Bot.","50(Suppl. 1): 24","","1912"
kew-2815494,A,Papaveraceae,,Fumaria,,"normanii",,"","Pugsley",Accepted,,L,WCSP (in review),942957,673044-1,"J. Linn. Soc., Bot.","49: 518","","1934"
kew-2815497,A,Papaveraceae,,Fumaria,,"occidentalis",,"","Pugsley",Accepted,,M,WCSP (in review),942960,673047-1,"J. Bot.","42: 218","","1904"
kew-2815499,A,Papaveraceae,,Fumaria,,"officinalis",,"","L.",Accepted,,M,WCSP (in review),942962,673050-1,"Sp. Pl.","700","","1753"
kew-2815504,A,Papaveraceae,,Fumaria,,"officinalis",subsp.,"cilicica","(Hausskn.) Lidén",Accepted,,L,WCSP (in review),942967,952831-1,"Opera Bot.","88: 83","","1986"
kew-2815512,A,Papaveraceae,,Fumaria,,"officinalis",subsp.,"wirtgenii","(Koch) Arcang.",Accepted,,L,WCSP (in review),942975,75085-3,"Comp. Fl. Ital.","27","","1882"
kew-2815514,A,Papaveraceae,,Fumaria,,"ouezzanensis",,"","Pugsley",Accepted,,M,WCSP (in review),942977,673056-1,"J. Linn. Soc., Bot.","47: 442","","1927"
kew-2815524,A,Papaveraceae,,Fumaria,,"parviflora",,"","Lam.",Accepted,,M,WCSP (in review),942987,673065-1,"Encycl.","2: 567","","1788"
kew-2815536,A,Papaveraceae,,Fumaria,,"petteri",,"","Rchb.",Accepted,,M,WCSP (in review),942999,673070-1,"Icon. Fl. Germ. Helv.","3: 1","","1838"
kew-2815538,A,Papaveraceae,,Fumaria,,"petteri",subsp.,"calcarata","(Cadevall) Lidén & Soler",Accepted,,L,WCSP (in review),943001,923331-1,"Anales Jard. Bot. Madrid","41: 222","","1984"
kew-2815539,A,Papaveraceae,,Fumaria,,"petteri",subsp.,"thuretii","(Boiss.) Pugsley",Accepted,,L,WCSP (in review),943002,,"J. Linn. Soc., Bot.","50: 550","","1937"
kew-2815544,A,Papaveraceae,,Fumaria,,"platycarpa",,"","Lidén",Accepted,,M,WCSP (in review),943007,930660-1,"Opera Bot.","88: 87","","1986"
kew-2815548,A,Papaveraceae,,Fumaria,,"pugsleyana",,"","(Pugsley) Lidén",Accepted,,M,WCSP (in review),943011,914044-1,"Anales Jard. Bot. Madrid","41: 222","","1984"
kew-2815552,A,Papaveraceae,,Fumaria,,"purpurea",,"","Pugsley",Accepted,,M,WCSP (in review),943015,673083-1,"J. Bot.","40: 135","","1902"
kew-2815555,A,Papaveraceae,,Fumaria,,"ragusina",,"","(Pugsley) Pugsley",Accepted,,M,WCSP (in review),943018,673088-1,"J. Linn. Soc., Bot.","49: 524","","1934"
kew-2815558,A,Papaveraceae,,Fumaria,,"reuteri",,"","Boiss.",Accepted,,M,WCSP (in review),943021,673091-1,"Diagn. Pl. Orient.","8: 13","","1849"
kew-2815560,A,Papaveraceae,,Fumaria,,"rifana",,"","Lidén",Accepted,,M,WCSP (in review),943023,930659-1,"Opera Bot.","88: 76","","1986"
kew-2815562,A,Papaveraceae,,Fumaria,,"rostellata",,"","Knaf",Accepted,,M,WCSP (in review),943024,673094-1,"Flora","29: 290","","1846"
kew-2815563,A,Papaveraceae,,Fumaria,,"rupestris",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),943025,673096-1,"Pugill. Pl. Afr. Bor. Hispan.","4","","1852"
kew-2815564,A,Papaveraceae,,Fumaria,,"rupestris",subsp.,"bifrons","(Pugsley) Lidén",Accepted,,L,WCSP (in review),943026,952828-1,"Opera Bot.","88: 60","","1986"
kew-2815568,A,Papaveraceae,,Fumaria,,"rupestris",subsp.,"micranthifolia","(Pugsley) Lidén",Accepted,,L,WCSP (in review),943030,952827-1,"Opera Bot.","88: 60","","1986"
kew-2815575,A,Papaveraceae,,Fumaria,,"saxatilis",,"","Clemenc. ex Lange",Unresolved,,L,WCSP (in review),943037,673100-1,"Prodr. Fl. Hispan.","3: 886","","1880"
kew-2815579,A,Papaveraceae,,Fumaria,,"schleicheri",,"","Soy.-Will.",Accepted,,M,WCSP (in review),943041,673104-1,"Observ. Pl. France","17","","1828"
kew-2815582,A,Papaveraceae,,Fumaria,,"schleicheri",subsp.,"microcarpa","(Hausskn.) Lidén",Accepted,,L,WCSP (in review),943044,952832-1,"Opera Bot.","88: 91","","1986"
tro-24000463,A,Papaveraceae,,Fumaria,,"schrammii",,"","Velen.",Accepted,,M,TRO,24000463,,"","","",""
kew-2815587,A,Papaveraceae,,Fumaria,,"segetalis",,"","(Hammar) Cout.",Accepted,,M,WCSP (in review),943049,673107-1,"Fl. Portugal","246","","1913"
kew-2815589,A,Papaveraceae,,Fumaria,,"sepium",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),943051,673109-1,"Diagn. Pl. Orient.","II, 1: 16","","1854"
kew-2815595,A,Papaveraceae,,Fumaria,,"skottsbergii",,"","Lidén",Accepted,,M,WCSP (in review),943057,930657-1,"Opera Bot.","88: 57","","1986"
kew-2815599,A,Papaveraceae,,Fumaria,,"spectabilis",,"","Bisch.",Unresolved,Illegitimate,L,WCSP (in review),943061,673117-1,"Index Seminum (HEID)","1849: 4","","1849"
kew-2815604,A,Papaveraceae,,Fumaria,,"supina",,"","Janka",Unresolved,,L,WCSP (in review),943066,673123-1,"Term. Füz.","1: 30","","1877"
tro-13600024,A,Papaveraceae,,Fumaria,,"trabuti",,"","Batt. & Trabut",Unresolved,,L,TRO,13600024,,"","","",""
kew-2815620,A,Papaveraceae,,Fumaria,,"vaillantii",,"","Loisel.",Accepted,,M,WCSP (in review),943082,673141-1,"J. Bot. (Paris)","2: 358","","1809"
kew-2815624,A,Papaveraceae,,Fumaria,,"vaillantii",var.,"schrammii","(Asch.) Hausskn.",Accepted,,L,WCSP (in review),943086,,"Flora","56: 444","","1873"
kew-2815629,A,Papaveraceae,,Fumariola,,"turkestanica",,"","Korsh.",Accepted,,M,WCSP (in review),943091,673144-1,"Izv. Imp. Akad. Nauk","V, 9: 404","","1898"
kew-2826307,A,Papaveraceae,,Glaucium,,"acutidentatum",,"","Hausskn. & Bornm.",Accepted,,M,WCSP (in review),953732,673145-1,"Mitt. Geogr. Ges. (Thüringen) Jena","6: 65","","1894"
kew-2826308,A,Papaveraceae,,Glaucium,,"afghanicum",,"","Kitam.",Accepted,,M,WCSP (in review),953733,673146-1,"Acta Phytotax. Geobot.","17: 140","","1958"
kew-2826309,A,Papaveraceae,,Glaucium,,"aleppicum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),953734,673148-1,"Fl. Orient.","1: 122","","1867"
kew-2826310,A,Papaveraceae,,Glaucium,,"anatalyjaense",,"","auct.",Unresolved,,L,WCSP (in review),953735,,"Möller's Deutsche Gärtn.-Zeitung","48: 376","","1933"
kew-2826311,A,Papaveraceae,,Glaucium,,"arabicum",,"","Fresen.",Accepted,,M,WCSP (in review),953736,673150-1,"Mus. Senckenberg.","1: 174","","1833"
kew-2826316,A,Papaveraceae,,Glaucium,,"calycinum",,"","Boiss.",Accepted,,M,WCSP (in review),953741,673154-1,"Ann. Sci. Nat., Bot.","II, 16: 375","","1841"
kew-2826318,A,Papaveraceae,,Glaucium,,"cappadocicum",,"","Boiss.",Accepted,,M,WCSP (in review),953743,673155-1,"Ann. Sci. Nat., Bot.","II, 16: 375","","1841"
kew-2826319,A,Papaveraceae,,Glaucium,,"caricum",,"","Stapf",Accepted,,M,WCSP (in review),953744,673156-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","51: 16","","1886"
kew-2826320,A,Papaveraceae,,Glaucium,,"contortuplicatum",,"","Boiss.",Accepted,,M,WCSP (in review),953745,673157-1,"Ann. Sci. Nat., Bot.","II, 16: 376","","1841"
kew-2826321,A,Papaveraceae,,Glaucium,,"corniculatum",,"","(L.) Curtis",Accepted,,M,WCSP (in review),953746,,"Fl. Londin.","6: t. 32","","1789"
kew-2826347,A,Papaveraceae,,Glaucium,,"cuneatum",,"","Cullen",Accepted,,M,WCSP (in review),953772,673159-1,"Kew Bull.","22: 473","","1968"
kew-2826348,A,Papaveraceae,,Glaucium,,"elbursium",,"","Mory",Accepted,,M,WCSP (in review),953773,673160-1,"Feddes Repert.","89: 547","","1979"
kew-2826350,A,Papaveraceae,,Glaucium,,"elegans",,"","Fisch. & C.A.Mey.",Accepted,,M,WCSP (in review),953775,673161-1,"Index Seminum (LE)","1: 29","","1835"
kew-2826352,A,Papaveraceae,,Glaucium,,"elegans",subsp.,"bracteatum","(Popov) Mory",Accepted,,L,WCSP (in review),953777,888056-1,"Feddes Repert.","89: 536","","1978 publ. 1979"
kew-2826353,A,Papaveraceae,,Glaucium,,"elegantissimum",,"","Mobayen",Accepted,,M,WCSP (in review),953778,904265-1,"Iranian J. Bot.","2: 163","","1984"
kew-2826355,A,Papaveraceae,,Glaucium,,"fimbrilligerum",,"","Boiss.",Accepted,,M,WCSP (in review),953780,673164-1,"Fl. Orient.","1: 120","","1867"
kew-2826358,A,Papaveraceae,,Glaucium,,"flavum",,"","Crantz",Accepted,,M,WCSP (in review),953783,,"Stirp. Austr. Fasc.","2: 131","","1763"
kew-2607212,A,Papaveraceae,,Glaucium,,"golestanicum",,"","A.Gran & Sharifnia",Accepted,,M,WCSP (in review),740236,77092406-1,"Iranian J. Bot.","14: 26","","2008"
kew-2826367,A,Papaveraceae,,Glaucium,,"grandiflorum",,"","Boiss. & A.Huet",Accepted,,M,WCSP (in review),953792,673171-1,"Diagn. Pl. Orient.","II, 5: 15","","1856"
kew-2826368,A,Papaveraceae,,Glaucium,,"grandiflorum",var.,"haussknechtii","(Bornm. & Fedde) Parsa",Accepted,,L,WCSP (in review),953793,966070-1,"Fl. Iran","2: 438","","1986"
kew-2826373,A,Papaveraceae,,Glaucium,,"grandiflorum",subsp.,"refractum","(Nábělek) Mory",Accepted,,L,WCSP (in review),953798,,"Feddes Repert.","89: 580","","1978 publ. 1879"
kew-2905658,A,Papaveraceae,,Glaucium,,"grenieranum",,"","Shuttlew.",Unresolved,,L,WCSP (in review),1028117,60455335-2,"Coup d'Oeil Fl. Toulon et d'Hyères","16","","1891"
kew-2826377,A,Papaveraceae,,Glaucium,,"insigne",,"","Popov",Accepted,,M,WCSP (in review),953802,673174-1,"Descr. Pl. Nov. Turkestan.","50","","1916"
kew-2826381,A,Papaveraceae,,Glaucium,,"leiocarpum",,"","Boiss.",Accepted,,M,WCSP (in review),953806,673178-1,"Fl. Orient.","1: 122","","1867"
kew-2826389,A,Papaveraceae,,Glaucium,,"mathiolifolium",,"","Mobayen",Accepted,,M,WCSP (in review),953814,904266-1,"Iranian J. Bot.","2: 166","","1984"
kew-2826391,A,Papaveraceae,,Glaucium,,"oxylobum",,"","Boiss. & Buhse",Accepted,,M,WCSP (in review),953816,673184-1,"Nouv. Mém. Soc. Imp. Naturalistes Moscou","12: 12","","1860"
kew-2826395,A,Papaveraceae,,Glaucium,,"penicum",,"","Fedde",Unresolved,,L,WCSP (in review),953820,,"Pflanzenr.","IV, 104: 237","","1909"
kew-2826396,A,Papaveraceae,,Glaucium,,"persicum",,"","DC.",Unresolved,,L,WCSP (in review),953821,673188-1,"Syst. Nat.","2: 97","","1821"
kew-2826399,A,Papaveraceae,,Glaucium,,"pulchrum",,"","Stapf",Accepted,,M,WCSP (in review),953824,673190-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","51: 27","","1886"
kew-2826401,A,Papaveraceae,,Glaucium,,"quadratifolium",,"","Fedde",Accepted,,M,WCSP (in review),953826,,"Pflanzenr.","IV, 104: 236","","1909"
kew-2826402,A,Papaveraceae,,Glaucium,,"refractocarpum",,"","Gilli",Accepted,,M,WCSP (in review),953827,673193-1,"Feddes Repert. Spec. Nov. Regni Veg.","57: 98","","1955"
kew-2826404,A,Papaveraceae,,Glaucium,,"refractum",,"","Steven ex DC.",Unresolved,,L,WCSP (in review),953829,673194-1,"Syst. Nat.","2: 93","","1821"
kew-2826410,A,Papaveraceae,,Glaucium,,"squamigerum",,"","Kar. & Kir.",Accepted,,M,WCSP (in review),953835,673202-1,"Bull. Soc. Imp. Naturalistes Moscou","15: 141","","1842"
kew-2847849,A,Papaveraceae,,Hesperomecon,,"affine",,"","Greene",Unresolved,,L,WCSP (in review),975071,,"Pittonia","5: 147","","1903"
kew-2847850,A,Papaveraceae,,Hesperomecon,,"angustum",,"","Greene",Unresolved,,L,WCSP (in review),975072,120949-2,"Pittonia","5: 149","","1903"
kew-2847851,A,Papaveraceae,,Hesperomecon,,"filiformis",,"","Fedde",Unresolved,,L,WCSP (in review),975073,120950-2,"Repert. Spec. Nov. Regni Veg.","3: 274","","1907"
kew-2847852,A,Papaveraceae,,Hesperomecon,,"greeneana",,"","Fedde",Unresolved,,L,WCSP (in review),975074,120951-2,"Repert. Spec. Nov. Regni Veg.","3: 275","","1907"
kew-2847853,A,Papaveraceae,,Hesperomecon,,"lineare",,"","Greene",Unresolved,,L,WCSP (in review),975075,,"Pittonia","5: 146","","1903"
tro-24000315,A,Papaveraceae,,Hesperomecon,,"linearis",,"","(Benth.) Greene",Accepted,,M,TRO,24000315,120952-2,"Pittonia","5: 146","146","1903"
kew-2847854,A,Papaveraceae,,Hesperomecon,,"luteolum",,"","Greene",Unresolved,,L,WCSP (in review),975076,120953-2,"Pittonia","5: 150","","1903"
kew-2847855,A,Papaveraceae,,Hesperomecon,,"platystemon",,"","Greene",Unresolved,,L,WCSP (in review),975077,292422-2,"Pittonia","5: 148","","1903"
kew-2847857,A,Papaveraceae,,Hesperomecon,,"strictum",,"","Greene",Unresolved,,L,WCSP (in review),975079,120955-2,"Pittonia","5: 149","","1903"
tro-24000092,A,Papaveraceae,,Hunnemannia,,"fumariifolia",,"","Sweet",Accepted,,M,TRO,24000092,673220-1,"Brit. Fl. Gard.","3: 54, pl. 276","54","1828"
tro-50153231,A,Papaveraceae,,Hunnemannia,,"hintoniorum",,"","G.L. Nesom",Accepted,,M,TRO,50153231,302326-2,"Phytologia","73(4): 335, map 1","335","1992"
kew-2856921,A,Papaveraceae,,Hylomecon,,"dissectum",,"","(Franch. & Sav.) Honda",Unresolved,,L,WCSP (in review),983664,673221-1,"Bot. Mag. (Tokyo)","52: 519","","1938"
kew-2856922,A,Papaveraceae,,Hylomecon,,"hylomeconoides",,"","(Nakai) Y.N.Lee",Unresolved,,L,WCSP (in review),983665,77065561-1,"J. Korean Res. Inst. Better Living","11: 134","","1973"
tro-24000048,A,Papaveraceae,,Hylomecon,,"japonica",,"","(Thunb.) Prantl & Kündig",Accepted,,L,TRO,24000048,,"Nat. Pflanzenfam.","3(2): 139","139","1889"
tro-50149412,A,Papaveraceae,,Hylomecon,,"japonica",var.,"dissecta","(Franch. & Sav.) Fedde",Accepted,,L,TRO,50149412,,"Pflanzenr.","40(IV.104): 210","210","1909"
kew-2856924,A,Papaveraceae,,Hylomecon,,"japonicum",,"","Prantl",Unresolved,,L,WCSP (in review),983667,673222-1,"Nat. Pflanzenfam.","3(2): 139","","1889"
kew-2856926,A,Papaveraceae,,Hylomecon,,"vernalis",,"","Maxim.",Accepted,,M,WCSP (in review),983669,673224-1,"Mém. Sav. Étr. Acad. St. Pétersbourg","9: 36","","1859"
kew-2857489,A,Papaveraceae,,Hypecoum,,"aegypitacum",,"","(Forssk.) Asch. & Schweinf.",Accepted,,M,WCSP (in review),984232,673225-1,"Mém. Inst. Égypt.","2: 37","","1887"
tro-24000049,A,Papaveraceae,,Hypecoum,,"aegyptiacum",,"","Asch. & Schweinf.",Unresolved,,L,TRO,24000049,,"","","",""
kew-2857490,A,Papaveraceae,,Hypecoum,,"aequilobum",,"","Viv.",Accepted,,M,WCSP (in review),984233,673226-1,"Fl. Libyc. Spec.","7","","1824"
tro-50151056,A,Papaveraceae,,Hypecoum,,"alpinum",,"","Z.X. An",Accepted,,M,TRO,50151056,,"Fl. Xinjiang.","2(2): 373","373","1998"
kew-2857492,A,Papaveraceae,,Hypecoum,,"angustilobum",,"","Å.E.Dahl",Unresolved,,L,WCSP (in review),984235,937045-1,"Pl. Syst. Evol.","163: 260","","1989"
kew-2857499,A,Papaveraceae,,Hypecoum,,"dimidiatum",,"","Delile",Accepted,,M,WCSP (in review),984242,673233-1,"Fl. Arabie Pétrée","84","","1830"
kew-2857500,A,Papaveraceae,,Hypecoum,,"duriaei",,"","Pomel",Unresolved,,L,WCSP (in review),984243,,"Nouv. Mat. Fl. Atl.","1: 246","","1874"
tro-24000575,A,Papaveraceae,,Hypecoum,,"erectum",,"","L.",Accepted,,M,TRO,24000575,673235-1,"Sp. Pl.","1: 124","124","1753"
tro-50151057,A,Papaveraceae,,Hypecoum,,"ferrugineomaculatum",,"","Z.X. An",Accepted,,M,TRO,50151057,,"Fl. Xinjiang.","2(2): 373","373","1995"
kew-2857507,A,Papaveraceae,,Hypecoum,,"imberbe",,"","Sm.",Accepted,,M,WCSP (in review),984250,673240-1,"Fl. Graec. Prodr.","1: 107","","1806"
tro-24000050,A,Papaveraceae,,Hypecoum,,"imberbe",,"","Sibth. & Sm.",Unresolved,,L,TRO,24000050,,"","","",""
kew-2857509,A,Papaveraceae,,Hypecoum,,"lactiflorum",,"","(Kar. & Kir.) Pazij",Unresolved,,L,WCSP (in review),984252,,"Opred. Rast. Sred. Azii","4: 8","","1974"
tro-24000578,A,Papaveraceae,,Hypecoum,,"leptocarpum",,"","Hook. f. & Thomson",Accepted,,M,TRO,24000578,673242-1,"Fl. Ind.","1: 276","276","1855"
kew-2857511,A,Papaveraceae,,Hypecoum,,"littorale",,"","Wulfen",Accepted,,M,WCSP (in review),984254,673243-1,"Collectanea","2: 205","","1788"
kew-2857517,A,Papaveraceae,,Hypecoum,,"pendulum",,"","L.",Accepted,,M,WCSP (in review),984260,673249-1,"Sp. Pl.","124","","1753"
kew-2857521,A,Papaveraceae,,Hypecoum,,"procumbens",,"","L.",Accepted,,M,WCSP (in review),984264,673252-1,"Sp. Pl.","124","","1753"
kew-2857527,A,Papaveraceae,,Hypecoum,,"pseudograndiflorum",,"","Petrovič",Accepted,,M,WCSP (in review),984270,,"Addit. Fl. Agr. Nyss.","25","","1886"
kew-2857528,A,Papaveraceae,,Hypecoum,,"refractum",,"","Mart. ex Fedde",Unresolved,,L,WCSP (in review),984271,,"Pflanzenr.","IV, 104: 93","","1909"
kew-2857530,A,Papaveraceae,,Hypecoum,,"torulosum",,"","Å.E.Dahl",Accepted,,M,WCSP (in review),984273,937046-1,"Pl. Syst. Evol.","163: 268","","1989"
tro-24000582,A,Papaveraceae,,Hypecoum,,"trilobum",,"","Trautv.",Accepted,,M,TRO,24000582,,"","","",""
kew-2857532,A,Papaveraceae,,Hypecoum,,"trullatum",,"","Å.E.Dahl",Unresolved,,L,WCSP (in review),984275,937044-1,"Pl. Syst. Evol.","163: 257","","1989"
tro-50325379,A,Papaveraceae,,Hypecoum,,"zhukanum",,"","Lidén",Accepted,,M,TRO,50325379,,"Nordic J. Bot.","25: 33–34","33","2007"
tro-50333652,A,Papaveraceae,,Ichtyoselmis,,"macrantha",,"","(Oliv.) Lidén",Accepted,,L,TRO,50333652,995846-1,"Pl. Syst. Evol.","206(1–4): 415","415","1997"
kew-2494086,A,Papaveraceae,,Lamprocapnos,,"spectabilis",,"","(L.) Fukuhara",Accepted,,M,WCSP (in review),630662,995841-1,"Pl. Syst. Evol.","206: 415","","1997"
kew-2502545,A,Papaveraceae,,Macleaya,,"cordata",,"","(Willd.) R.Br.",Accepted,,M,WCSP (in review),639025,673258-1,"Narr. Travels Africa","218","","1826"
kew-2502543,A,Papaveraceae,,Macleaya,×,"kewensis",,"","Turrill",Unresolved,,L,WCSP (in review),639023,673259-1,"Bot. Mag.","172: t. 321","","1958"
tro-24000391,A,Papaveraceae,,Macleaya,,"microcarpa",,"","(Maxim.) Fedde",Accepted,,L,TRO,24000391,673260-1,"Bot. Jahrb. Syst.","36(Beibl. 82): 45","45","1905"
tro-24000097,A,Papaveraceae,,Meconella,,"californica",,"","Torr. & Frém.",Accepted,,M,TRO,24000097,,"Rep. Exped. Rocky Mts.","312","312","1845"
kew-2502245,A,Papaveraceae,,Meconella,,"collina",,"","Greene",Unresolved,,L,WCSP (in review),638725,155704-2,"Pittonia","5: 143","","1903"
tro-24000098,A,Papaveraceae,,Meconella,,"denticulata",,"","Greene",Accepted,,M,TRO,24000098,155705-2,"Bull. Calif. Acad. Sci.","2(5B): 59","59","1886"
kew-2502243,A,Papaveraceae,,Meconella,,"kakoethes",,"","Fedde",Unresolved,,L,WCSP (in review),638723,155706-2,"Repert. Spec. Nov. Regni Veg.","3: 275","","1907"
kew-2502250,A,Papaveraceae,,Meconella,,"oregana",,"","Nutt.",Accepted,,M,WCSP (in review),638730,30032832-2,"Fl. N. Amer.","1: 64","","1838"
tro-50308966,A,Papaveraceae,,Meconella,,"oregana",var.,"octandra","(Greene) Jeps.",Accepted,,L,TRO,50308966,155713-2,"Man. Fl. Pl. Calif.","399","399","1925"
tro-24000823,A,Papaveraceae,,Meconopsis,,"aculeata",,"","Royle",Accepted,,M,TRO,24000823,673270-1,"Ill. Bot. Himal. Mts.","1: 67, pl. 15","67","1834"
kew-2502568,A,Papaveraceae,,Meconopsis,×,"aliceae",,"","G.Taylor",Unresolved,,L,WCSP (in review),639046,673271-1,"Gard. Chron.","III, 99: 10","","1936"
tro-50149112,A,Papaveraceae,,Meconopsis,,"argemonantha",,"","Prain",Accepted,,M,TRO,50149112,673272-1,"Bull. Misc. Inform. Kew","1915: 161","161","1915"
kew-2502566,A,Papaveraceae,,Meconopsis,,"auriculata",,"","Stapf",Unresolved,,L,WCSP (in review),639044,673273-1,"New Fl. & Silva","2: 272","","1930"
kew-2904708,A,Papaveraceae,,Meconopsis,,"autumnalis",,"","P.A.Egan",Unresolved,,L,WCSP (in review),1027164,77110913-1,"Phytotaxa","20: 48","","2011"
kew-2502565,A,Papaveraceae,,Meconopsis,,"baileyi",,"","Prain",Unresolved,,L,WCSP (in review),639043,673274-1,"Bull. Misc. Inform. Kew","1915: 161","","1915"
kew-2904697,A,Papaveraceae,,Meconopsis,,"balangensis",,"","Tosh.Yoshida, H.Sun & Boufford",Unresolved,,L,WCSP (in review),1027153,77115745-1,"Pl. Diversity Resources","33: 409","","2011"
tro-50148996,A,Papaveraceae,,Meconopsis,,"barbiseta",,"","C.Y. Wu & H. Chuang ex L.H. Zhou",Accepted,,M,TRO,50148996,673276-1,"Acta Phytotax. Sin.","17(4): 113–114, pl. 2","113","1979"
tro-50117390,A,Papaveraceae,,Meconopsis,,"bella",,"","Prain",Accepted,,M,TRO,50117390,673277-1,"J. Asiat. Soc. Bengal","63(2): 82","82","1894"
tro-50117391,A,Papaveraceae,,Meconopsis,,"betonicifolia",,"","Franch.",Accepted,,M,TRO,50117391,673278-1,"Pl. Delavay.","1: 42, pl. 12","42","1889"
kew-2896624,A,Papaveraceae,,Meconopsis,,"bijiangensis",,"","H.Ohba, Tosh.Yoshida & H.Sun",Unresolved,,L,WCSP (in review),1019452,,"J. Jap. Bot.","84: 294","","2009"
kew-2502561,A,Papaveraceae,,Meconopsis,,"bikramii",,"","Aswal",Unresolved,,L,WCSP (in review),639039,906608-1,"Indian J. Forest.","8: 84","","1985"
kew-2896625,A,Papaveraceae,,Meconopsis,,"biloba",,"","L.Z.An, Shu Y.Chen & Y.S.Lian",Unresolved,,L,WCSP (in review),1019453,60453034-2,"Novon","19: 286","","2009"
kew-2502559,A,Papaveraceae,,Meconopsis,,"calciphila",,"","Kingdon-Ward",Unresolved,,L,WCSP (in review),639037,673280-1,"Gard. Chron.","III, 82: 506","","1927"
kew-2896626,A,Papaveraceae,,Meconopsis,,"castanea",,"","H.Ohba, Tosh.Yoshida & H.Sun",Unresolved,,L,WCSP (in review),1019454,,"J. Jap. Bot.","84: 300","","2009"
kew-2604895,A,Papaveraceae,,Meconopsis,,"chankheliensis",,"","Grey-Wilson",Unresolved,,L,WCSP (in review),738054,77078145-1,"Bot. Mag.","23: 203","","2006"
tro-24001058,A,Papaveraceae,,Meconopsis,,"chelidoniifolia",,"","Bureau & Franch.",Accepted,,M,TRO,24001058,673283-1,"J. Bot. (Morot)","5(2): 19","19","1891"
tro-50148997,A,Papaveraceae,,Meconopsis,,"concinna",,"","Prain",Accepted,,M,TRO,50148997,673285-1,"Bull. Misc. Inform. Kew","1915: 163","163","1915"
kew-2502238,A,Papaveraceae,,Meconopsis,×,"cookei",,"","G.Taylor",Unresolved,,L,WCSP (in review),638718,673286-1,"J. Roy. Hort. Soc.","76: 231","","1951"
kew-2502564,A,Papaveraceae,,Meconopsis,×,"coxiana",,"","G.Taylor",Unresolved,,L,WCSP (in review),639042,673287-1,"New Fl. & Silva","6: 45","","1933"
kew-2502531,A,Papaveraceae,,Meconopsis,,"decora",,"","Prain",Unresolved,,L,WCSP (in review),639011,673289-1,"Bull. Misc. Inform. Kew","1915: 143","","1915"
